path	filename	title	authors	year	file_size_bytes
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-[TG Therapeutics, Inc.].pdf	2026-JPM-[TG Therapeutics, Inc.].pdf	PowerPoint Presentation	"(
    ""Microsoft\U00ae PowerPoint\U00ae for Microsoft 365""
)"	2026-01-15 16:57:14 +0000	1425722
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-[Tango Therapeutics, Inc.].pdf	2026-JPM-[Tango Therapeutics, Inc.].pdf	Microsoft PowerPoint - JPM 2026 Presentation Deck FINAL.pptx	"(
    ""Liz Hickin""
)"	2026-01-15 16:57:14 +0000	1170619
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-[Teva Pharmaceutical Industries Ltd.].pdf	2026-JPM-[Teva Pharmaceutical Industries Ltd.].pdf	Agenda	"(
    ""Acrobat PDFMaker 24 for PowerPoint""
)"	2026-01-15 16:57:14 +0000	4103278
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-[United Therapeutics Corporation].pdf	2026-JPM-[United Therapeutics Corporation].pdf	J.P. Morgan Healthcare Conference		2026-01-15 16:57:14 +0000	7591780
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-[Viatris Inc.].pdf	2026-JPM-[Viatris Inc.].pdf	Viatris JPMorgan Conference Presentation	"(
    ""Microsoft\U00ae PowerPoint\U00ae for Microsoft 365""
)"	2026-01-15 16:57:14 +0000	458396
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-[Zoetis, Inc.].pdf	2026-JPM-[Zoetis, Inc.].pdf	Leading the Future of Animal Health: 44th Annual J.P. Morgan Healthcare Conference	"(
    ""Acrobat PDFMaker 25 for PowerPoint""
)"	2026-01-15 16:57:14 +0000	2564422
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-argenx.pdf	2026-JPM-argenx.pdf		"(
    ""Microsoft\U00ae PowerPoint\U00ae for Microsoft 365""
)"	2026-01-15 16:57:16 +0000	5476185
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-esperion.pdf	2026-JPM-esperion.pdf	ESPR 2026 JPM Corporate Presentation	"(
    ""Acrobat PDFMaker 25 for PowerPoint""
)"	2026-01-15 16:57:14 +0000	6488102
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-roche.pdf	2026-JPM-roche.pdf		"(
    ""Microsoft\U00ae PowerPoint\U00ae for Microsoft 365""
)"	2026-01-15 16:57:16 +0000	837386
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-sanofi.pdf	2026-JPM-sanofi.pdf	PowerPoint Presentation	"(
    ""Berthu, Annais /FR""
)"	2026-01-15 16:57:16 +0000	333707
/Users/bustin/Downloads/petase/other/JPM_OUTLOOK2026_2025.pdf	JPM_OUTLOOK2026_2025.pdf	OUTLOOK 2026 Promise and Pressure	"(
    ""Adobe InDesign 19.5 (Macintosh)""
)"	2026-01-30 03:55:03 +0000	16867987
/Users/bustin/Downloads/petase/other/PLM/METL_proteineng_PLM.pdf	METL_proteineng_PLM.pdf	Biophysics-based protein language models for protein engineering	"(
    Springer
)"	2025-09-28 21:54:48 +0000	3405143
/Users/bustin/Downloads/petase/other/PLM/SAPLM.pdf	SAPLM.pdf	Structure-Aligned Protein Language Model	"(
    ""arXiv GenPDF (tex2pdf:)""
)"	2025-11-21 01:57:38 +0000	7507948
/Users/bustin/Downloads/petase/other/PLM/esm1.pdf	esm1.pdf		"(
    ""Arbortext Advanced Print Publisher 9.1.510/W Unicode""
)"	2025-11-21 02:00:14 +0000	2755080
/Users/bustin/Downloads/petase/other/PLM/esm2.pdf	esm2.pdf	Evolutionary-scale prediction of atomic-level protein structure with a language model	"(
    ""Arbortext Advanced Print Publisher 9.1.440/W Unicode""
)"	2025-11-21 01:56:48 +0000	4908485
/Users/bustin/Downloads/petase/other/PLM/esm3.pdf	esm3.pdf	Simulating 500 million years of evolution with a language model	"(
    ""Arbortext Advanced Print Publisher 9.1.440/W Unicode""
)"	2025-11-21 01:58:54 +0000	2809902
/Users/bustin/Downloads/petase/other/PLM/evollama.pdf	evollama.pdf		"(
    ""LaTeX with hyperref""
)"	2025-11-21 01:57:46 +0000	2031569
/Users/bustin/Downloads/petase/other/PLM/learning_proteinlanguagecell.pdf	learning_proteinlanguagecell.pdf	Learning the protein language: Evolution, structure, and function	"(
    Elsevier
)"	2025-06-14 20:23:04 +0000	3550176
/Users/bustin/Downloads/petase/other/PLM/openrag-esm.pdf	openrag-esm.pdf		"(
    ""LaTeX with hyperref""
)"	2025-11-24 03:00:02 +0000	4533568
/Users/bustin/Downloads/petase/other/PLM/pLLM_learn_interactmotifs.pdf	pLLM_learn_interactmotifs.pdf	Protein language models learn evolutionary statistics of interacting sequence motifs	"(
    ""LaTeX with hyperref package""
)"	2025-06-14 20:24:38 +0000	19131524
/Users/bustin/Downloads/petase/other/PLM/prost5.pdf	prost5.pdf	ProstT5: Bilingual Language Model for Protein Sequence and Structure		2025-11-21 01:57:06 +0000	2429838
/Users/bustin/Downloads/petase/other/PLM/proteinbert.pdf	proteinbert.pdf	OP-CBIO220027 2102..2110	"(
    ""Arbortext Advanced Print Publisher 9.0.114/W""
)"	2025-11-21 01:56:56 +0000	2098230
/Users/bustin/Downloads/petase/other/Reviews/978-1-0716-2617-7.pdf	978-1-0716-2617-7.pdf	Computational Biology and Machine Learning for Metabolic Engineering and Synthetic Biology		2023-10-20 16:13:54 +0000	25555294
/Users/bustin/Downloads/petase/other/Reviews/AI for natural product discovery.pdf	AI for natural product discovery.pdf	Artificial intelligence for natural product drug discovery	"(
    Springer
)"	2023-10-16 16:00:02 +0000	5237005
/Users/bustin/Downloads/petase/other/Reviews/ch3_struct_alignment.pdf	ch3_struct_alignment.pdf		"(
    ""LaTeX with hyperref""
)"	2024-03-06 00:43:08 +0000	2601365
/Users/bustin/Downloads/petase/other/Reviews/genomicLLM_2025.pdf	genomicLLM_2025.pdf	Genomic language models: opportunities and challenges	"(
    Elsevier
)"	2025-06-14 20:35:16 +0000	1274994
/Users/bustin/Downloads/petase/other/Reviews/neuroinflammation_sciencereeview.pdf	neuroinflammation_sciencereeview.pdf	Neuroinflammation across neurological diseases	"(
    ""Adobe InDesign 19.5 (Windows)""
)"	2025-06-22 19:01:02 +0000	4853849
/Users/bustin/Downloads/petase/other/Reviews/proteineng_20yrs.pdf	proteineng_20yrs.pdf			2023-01-12 22:43:10 +0000	2036881
/Users/bustin/Downloads/petase/other/Reviews/virtual_cell_2024.pdf	virtual_cell_2024.pdf	How to build the virtual cell with artificial intelligence: Priorities and opportunities	"(
    Elsevier
)"	2025-04-07 18:16:06 +0000	4130922
/Users/bustin/Downloads/petase/other/aging_humanblood_epigeneticstrancriptomics_moqri2026.pdf	aging_humanblood_epigeneticstrancriptomics_moqri2026.pdf	Integrative epigenetics and transcriptomics identify aging genes in human blood	"(
    Springer
)"	2026-01-31 15:52:08 +0000	3129380
/Users/bustin/Downloads/petase/other/alphagenome_2026.pdf	alphagenome_2026.pdf	Advancing regulatory variant effect prediction with AlphaGenome	"(
    Springer
)"	2026-01-28 17:58:03 +0000	70399865
/Users/bustin/Downloads/petase/other/artidock.pdf	artidock.pdf	ArtiDock: Accurate Machine Learning Approach to Protein–Ligand Docking Optimized for High-Throughput Virtual Screening	"(
    ""Arbortext Publishing Engine""
)"	2026-02-02 10:41:16 +0000	4125548
/Users/bustin/Downloads/petase/other/chaidiscovery_2025.pdf	chaidiscovery_2025.pdf	Drug-like antibody design against challenging targets with atomic precision	"(
    ""LaTeX with hyperref""
)"	2026-02-02 01:10:51 +0000	29254163
/Users/bustin/Downloads/petase/other/docking/CAML.pdf	CAML.pdf	CAML: Commutative Algebra Machine Learning─A Case Study on Protein–Ligand Binding Affinity Prediction	"(
    ""Arbortext Publishing Engine""
)"	2025-06-22 16:01:38 +0000	3523777
/Users/bustin/Downloads/petase/other/docking/batchdock_autodockvina.pdf	batchdock_autodockvina.pdf	An accurate and universal protein-small molecule batch docking solution using Autodock Vina	"(
    Elsevier
)"	2025-06-20 16:27:38 +0000	7861985
/Users/bustin/Downloads/petase/other/docking/bindflow.pdf	bindflow.pdf	BindFlow: a free, user-friendly pipeline for absolute binding free energy calculations using free energy perturbation or MM(PB/GB)SA	"(
    ""LaTeX with hyperref""
)"	2025-10-12 17:57:50 +0000	2000839
/Users/bustin/Downloads/petase/other/docking/boltz2.pdf	boltz2.pdf		"(
    ""LaTeX with hyperref""
)"	2025-06-14 20:30:42 +0000	7603616
/Users/bustin/Downloads/petase/other/docking/chroma_generatebiomed.pdf	chroma_generatebiomed.pdf	Illuminating protein space with a programmable generative model	"(
    Springer
)"	2025-06-17 18:49:44 +0000	8449404
/Users/bustin/Downloads/petase/other/docking/cofolding.pdf	cofolding.pdf		"(
    Elsevier
)"	2025-07-03 11:59:42 +0000	1995447
/Users/bustin/Downloads/petase/other/docking/cofolding_docking.pdf	cofolding_docking.pdf	Co-folding, the future of docking – prediction of allosteric and orthosteric ligands	"(
    Elsevier
)"	2025-10-12 17:57:26 +0000	9512938
/Users/bustin/Downloads/petase/other/docking/diffdock.pdf	diffdock.pdf		"(
    ""LaTeX with hyperref""
)"	2025-06-20 16:27:06 +0000	6072598
/Users/bustin/Downloads/petase/other/docking/enzyms.pdf	enzyms.pdf	CHECAT101445_grabs 1..1	"(
    ""PTC Arbortext Layout Developer 12.2.6665/W-x64""
)"	2025-10-12 17:57:42 +0000	9233931
/Users/bustin/Downloads/petase/other/docking/fewshot_2020.pdf	fewshot_2020.pdf		"(
    ""LaTeX with hyperref""
)"	2025-06-15 14:53:16 +0000	1283694
/Users/bustin/Downloads/petase/other/docking/flowdock_2022.pdf	flowdock_2022.pdf			2025-04-07 18:19:08 +0000	11972353
/Users/bustin/Downloads/petase/other/docking/gen3Dmoleculespockets_LLM(2024).pdf	gen3Dmoleculespockets_LLM(2024).pdf	Generation of 3D molecules in pockets via a language model	"(
    Springer
)"	2025-06-22 17:32:08 +0000	3062564
/Users/bustin/Downloads/petase/other/docking/hcnn_proteinmicroenvironment.pdf	hcnn_proteinmicroenvironment.pdf	Learning the shape of protein microenvironments with a holographic convolutional neural network	"(
    ""LaTeX with hyperref package""
)"	2025-11-24 21:12:30 +0000	30498746
/Users/bustin/Downloads/petase/other/docking/proteinlig_cofolding_beyondmemorization.pdf	proteinlig_cofolding_beyondmemorization.pdf	Have protein-ligand co-folding methods moved beyond memorisation?	"(
    ""LaTeX with hyperref""
)"	2025-06-20 16:30:08 +0000	33965538
/Users/bustin/Downloads/petase/other/docking/swissdock.pdf	swissdock.pdf	SwissDock 2024: major enhancements for small-molecule docking with Attracting Cavities and AutoDock Vina	"(
    OUP
)"	2025-06-20 16:27:16 +0000	1260615
/Users/bustin/Downloads/petase/other/docking/umol_structpredic.pdf	umol_structpredic.pdf	Structure prediction of protein-ligand complexes from sequence information with Umol	"(
    Springer
)"	2025-06-20 16:29:20 +0000	5592188
/Users/bustin/Downloads/petase/other/drugclip_2026.pdf	drugclip_2026.pdf	Deep contrastive learning enables genome-wide virtual screening	"(
    ""Adobe InDesign 19.5 (Windows)""
)"	2026-01-12 04:40:12 +0000	2628340
/Users/bustin/Downloads/petase/other/enzymefunction/10scoring functions protein-ligand affinity.pdf	10scoring functions protein-ligand affinity.pdf	fbinf-2022-885983 1..30	"(
    ""Arbortext Advanced Print Publisher 9.1.510/W Unicode""
)"	2025-11-24 23:42:54 +0000	1272096
/Users/bustin/Downloads/petase/other/enzymefunction/1learning_proteinlanguagecell.pdf	1learning_proteinlanguagecell.pdf	Learning the protein language: Evolution, structure, and function	"(
    Elsevier
)"	2025-11-24 23:39:08 +0000	3550176
/Users/bustin/Downloads/petase/other/enzymefunction/2Learning_functional_properties.pdf	2Learning_functional_properties.pdf	Learning functional properties of proteins with language models	"(
    Springer
)"	2025-11-24 23:38:36 +0000	2116335
/Users/bustin/Downloads/petase/other/enzymefunction/3comprehensive_rev_pLLM.pdf	3comprehensive_rev_pLLM.pdf		"(
    ""LaTeX with hyperref""
)"	2025-11-24 23:39:50 +0000	6565806
/Users/bustin/Downloads/petase/other/enzymefunction/4LLM_biologicalreserach_primer.pdf	4LLM_biologicalreserach_primer.pdf	Language models for biological research: a primer	"(
    Springer
)"	2025-11-24 23:41:34 +0000	1407949
/Users/bustin/Downloads/petase/other/enzymefunction/5LLM_proteindesignprimer.pdf	5LLM_proteindesignprimer.pdf	Designing proteins with language models	"(
    Springer
)"	2025-11-24 23:42:00 +0000	1225275
/Users/bustin/Downloads/petase/other/enzymefunction/6ML_guide_biologists(2021).pdf	6ML_guide_biologists(2021).pdf	A guide to machine learning for biologists	"(
    Springer
)"	2025-11-24 23:41:44 +0000	1901617
/Users/bustin/Downloads/petase/other/enzymefunction/7reviewprotllm.pdf	7reviewprotllm.pdf		"(
    ""Arbortext Advanced Print Publisher 9.1.510/W Unicode""
)"	2025-11-24 23:42:42 +0000	1701199
/Users/bustin/Downloads/petase/other/enzymefunction/8deep learning protein structure.pdf	8deep learning protein structure.pdf	From sequence to function through structure: Deep learning for protein design	"(
    Elsevier
)"	2025-11-24 23:43:34 +0000	2296833
/Users/bustin/Downloads/petase/other/enzymefunction/9arxiv review 2024.pdf	9arxiv review 2024.pdf		"(
    ""LaTeX with hyperref""
)"	2025-11-24 23:43:58 +0000	1817083
/Users/bustin/Downloads/petase/other/enzymefunction/CLEAN.pdf	CLEAN.pdf	Enzyme function prediction using contrastive learning	"(
    ""Arbortext Advanced Print Publisher 9.1.440/W Unicode""
)"	2025-11-18 02:31:50 +0000	1213231
/Users/bustin/Downloads/petase/other/enzymefunction/DEEPre.pdf	DEEPre.pdf	OP-CBIO170679 760..769	"(
    ""Arbortext Advanced Print Publisher 9.0.114/W""
)"	2024-09-24 15:20:16 +0000	497374
/Users/bustin/Downloads/petase/other/enzymefunction/DL_biosciences_progresschallenges(2022).pdf	DL_biosciences_progresschallenges(2022).pdf	Current progress and open challenges for applying deep learning across the biosciences	"(
    Springer
)"	2025-06-22 17:31:36 +0000	1137135
/Users/bustin/Downloads/petase/other/enzymefunction/ECPICK.pdf	ECPICK.pdf	Evidential deep learning for trustworthy prediction of enzyme commission number	"(
    ""LaTeX with hyperref package""
)"	2025-06-14 20:28:38 +0000	2778688
/Users/bustin/Downloads/petase/other/enzymefunction/ECPred.pdf	ECPred.pdf	ECPred: a tool for the prediction of the enzymatic functions of protein sequences based on the EC nomenclature	"(
    ""Arbortext Advanced Print Publisher 9.1.440/W Unicode""
)"	2024-09-24 15:24:20 +0000	1226086
/Users/bustin/Downloads/petase/other/enzymefunction/Enzbert.pdf	Enzbert.pdf	OP-CBIO230670 1..10	"(
    ""Arbortext Advanced Print Publisher 9.0.114/W""
)"	2025-11-18 02:31:44 +0000	3672595
/Users/bustin/Downloads/petase/other/enzymefunction/LLM_bioinformatics.pdf	LLM_bioinformatics.pdf	Large language models and their applications in bioinformatics	"(
    Elsevier
)"	2025-06-14 20:36:56 +0000	979882
/Users/bustin/Downloads/petase/other/enzymefunction/LLM_enzyme_bindingsites.pdf	LLM_enzyme_bindingsites.pdf	Language models can identify enzymatic binding sites in protein sequences	"(
    Elsevier
)"	2025-06-14 20:28:12 +0000	3909232
/Users/bustin/Downloads/petase/other/enzymefunction/ML_DL_synbio(2024).pdf	ML_DL_synbio(2024).pdf	Machine Learning and Deep Learning in Synthetic Biology: Key Architectures, Applications, and Challenges	"(
    ""Arbortext Publishing Engine""
)"	2025-06-22 17:31:24 +0000	7752942
/Users/bustin/Downloads/petase/other/enzymefunction/ML_complex_biology(2019).pdf	ML_complex_biology(2019).pdf	Machine learning and complex biological data	"(
    ""Arbortext Advanced Print Publisher 9.1.440/W Unicode""
)"	2025-06-22 17:31:04 +0000	532843
/Users/bustin/Downloads/petase/other/enzymefunction/ML_enzymesubstrate_elucidatepathway_mdpi.pdf	ML_enzymesubstrate_elucidatepathway_mdpi.pdf	Machine Learning to Predict Enzyme–Substrate Interactions in Elucidation of Synthesis Pathways: A Review	"(
    ""LaTeX with hyperref""
)"	2025-06-14 20:27:56 +0000	2017894
/Users/bustin/Downloads/petase/other/enzymefunction/PLMSearch.pdf	PLMSearch.pdf	PLMSearch: Protein language model powers accurate and fast sequence search for remote homology	"(
    Springer
)"	2025-11-18 02:31:56 +0000	2140653
/Users/bustin/Downloads/petase/other/enzymefunction/af2_review.pdf	af2_review.pdf	AlphaFold2 and its applications in the fields of biology and medicine	"(
    Springer
)"	2025-06-14 20:31:42 +0000	2023782
/Users/bustin/Downloads/petase/other/enzymefunction/af3.pdf	af3.pdf	Accurate structure prediction of biomolecular interactions with AlphaFold 3	"(
    Springer
)"	2025-06-14 20:31:40 +0000	8602339
/Users/bustin/Downloads/petase/other/enzymefunction/comp_scoring_enzymes_2024.pdf	comp_scoring_enzymes_2024.pdf	Computational scoring and experimental evaluation of enzymes generated by neural networks	"(
    Springer
)"	2025-04-29 23:01:20 +0000	5055890
/Users/bustin/Downloads/petase/other/enzymefunction/deepEC peer review file.pdf	deepEC peer review file.pdf	Combine_519.pdf	"(
    ""Power PDF Create""
)"	2024-06-14 18:09:44 +0000	241274
/Users/bustin/Downloads/petase/other/enzymefunction/deepectransformer.pdf	deepectransformer.pdf	Functional annotation of enzyme-encoding genes using deep learning with transformer layers	"(
    Springer
)"	2024-02-28 12:53:22 +0000	1499391
/Users/bustin/Downloads/petase/other/enzymefunction/evcouplings.pdf	evcouplings.pdf	OP-CBIO180901 1582..1584	"(
    ""Arbortext Advanced Print Publisher 9.0.114/W""
)"	2025-09-27 23:52:14 +0000	1494211
/Users/bustin/Downloads/petase/other/enzymefunction/evolvepro_2025.pdf	evolvepro_2025.pdf	Rapid in silico directed evolution by a protein language model with EVOLVEpro	"(
    ""Arbortext Advanced Print Publisher 9.1.440/W Unicode""
)"	2025-11-23 23:41:02 +0000	3686268
/Users/bustin/Downloads/petase/other/enzymefunction/multimodalMAPred_autoreg.pdf	multimodalMAPred_autoreg.pdf		"(
    ""LaTeX with hyperref""
)"	2025-11-18 02:31:06 +0000	4805627
/Users/bustin/Downloads/petase/other/enzymefunction/multimodalProteinF3S.pdf	multimodalProteinF3S.pdf	ProteinF3S: boosting enzyme function prediction by fusing protein sequence, structure, and surface	"(
    ""LaTeX with hyperref package""
)"	2025-11-18 02:30:56 +0000	1287045
/Users/bustin/Downloads/petase/other/enzymefunction/multimodal_CLEAN_CONTACT.pdf	multimodal_CLEAN_CONTACT.pdf	Improved enzyme functional annotation prediction using contrastive learning with structural inference	"(
    Springer
)"	2025-11-18 02:28:40 +0000	2318795
/Users/bustin/Downloads/petase/other/enzymefunction/pLLM_funcpred.pdf	pLLM_funcpred.pdf		"(
    ""Arbortext Advanced Print Publisher 9.1.510/W Unicode""
)"	2025-06-14 20:23:20 +0000	2611975
/Users/bustin/Downloads/petase/other/enzymefunction/pLLM_learn_interactmotifs.pdf	pLLM_learn_interactmotifs.pdf	Protein language models learn evolutionary statistics of interacting sequence motifs	"(
    ""LaTeX with hyperref package""
)"	2025-06-14 20:24:38 +0000	19131524
/Users/bustin/Downloads/petase/other/enzymefunction/predict small substrate 2023.pdf	predict small substrate 2023.pdf	A general model to predict small molecule substrates of enzymes based on machine and deep learning	"(
    Springer
)"	2024-02-28 15:59:08 +0000	1377078
/Users/bustin/Downloads/petase/other/enzymefunction/prediction transfer learning .pdf	prediction transfer learning .pdf		"(
    ""Adobe InDesign 15.1 (Windows)""
)"	2025-04-08 15:36:20 +0000	1434376
/Users/bustin/Downloads/petase/other/enzymefunction/prollama.pdf	prollama.pdf	ProLLaMA: A Protein Large Language Model for  Multi-Task Protein Language Processing	"(
    ""LaTeX with hyperref""
)"	2024-09-24 15:11:40 +0000	893353
/Users/bustin/Downloads/petase/other/enzymefunction/proteinfer.pdf	proteinfer.pdf		"(
    ""Adobe InDesign CC 14.0 (Windows)""
)"	2024-09-24 15:21:18 +0000	2555247
/Users/bustin/Downloads/petase/other/enzymefunction/proteome_landscape_kingdoms_2020.pdf	proteome_landscape_kingdoms_2020.pdf	The proteome landscape of the kingdoms of life	"(
    Springer
)"	2025-04-07 18:00:46 +0000	12450401
/Users/bustin/Downloads/petase/other/enzymefunction/reactzyme.pdf	reactzyme.pdf		"(
    ""LaTeX with hyperref""
)"	2025-06-14 20:28:26 +0000	2607176
/Users/bustin/Downloads/petase/other/federated_learning_biomedical_2026.pdf	federated_learning_biomedical_2026.pdf	Federated learning frameworks: quality and interoperability for biomedical research	"(
    OUP
)"	2026-02-03 02:58:42 +0000	1982220
/Users/bustin/Downloads/petase/other/google_llm_cardio.pdf	google_llm_cardio.pdf	A large language model for complex cardiology care	"(
    Springer
)"	2026-02-09 21:18:47 +0000	6727864
/Users/bustin/Downloads/petase/other/ldbt_rapidcellfreetesting.pdf	ldbt_rapidcellfreetesting.pdf	LDBT instead of DBTL: combining machine learning and rapid cell-free testing	"(
    Springer
)"	2025-11-24 21:12:24 +0000	1498343
/Users/bustin/Downloads/petase/other/ltcma-full-report_2026.pdf	ltcma-full-report_2026.pdf		"(
    ""Adobe InDesign 20.2 (Macintosh)""
)"	2026-01-30 03:56:19 +0000	7117660
/Users/bustin/Downloads/petase/other/mdfit_2026.pdf	mdfit_2026.pdf	MDFit: automated molecular simulations workflow enables high throughput assessment of ligands-protein dynamics	"(
    Springer
)"	2026-02-04 06:47:23 +0000	1619463
/Users/bustin/Downloads/petase/other/mdsim_accelerated_fpga_2026.pdf	mdsim_accelerated_fpga_2026.pdf	Molecular dynamics simulations accelerated on FPGA with high-bandwidth memory	"(
    ""Arbortext Advanced Print Publisher 9.1.510/W Unicode""
)"	2026-02-09 10:20:26 +0000	3461288
/Users/bustin/Downloads/petase/other/p450/binding-site-vectors-enable-mapping-of-cytochrome-p450-functional-landscapes.pdf	binding-site-vectors-enable-mapping-of-cytochrome-p450-functional-landscapes.pdf	Binding Site Vectors Enable Mapping of Cytochrome P450 Functional Landscapes	"(
    ""Arbortext Publishing Engine""
)"	2026-02-02 23:25:27 +0000	8394006
/Users/bustin/Downloads/petase/other/p450/kuvek_supp_2026.pdf	kuvek_supp_2026.pdf		"(
    ""Microsoft\U00ae Word for Microsoft 365""
)"	2026-02-03 20:44:47 +0000	4749989
/Users/bustin/Downloads/petase/other/physicsaidialogue_drugsdiscovery.pdf	physicsaidialogue_drugsdiscovery.pdf		"(
    ""pdftk 1.44 - www.pdftk.com""
)"	2026-01-27 04:32:56 +0000	974424
/Users/bustin/Downloads/petase/other/prism2.pdf	prism2.pdf	PRISM2: Unlocking Multi-Modal General Pathology AI with Clinical Dialogue	"(
    ""arXiv GenPDF (tex2pdf:e76afa9)""
)"	2026-01-28 05:07:37 +0000	6487629
/Users/bustin/Downloads/petase/other/propmolflow.pdf	propmolflow.pdf	PropMolFlow: Property-Guided Molecule Generation with Geometry-Complete Flow Matching	"(
    ""arXiv GenPDF (tex2pdf:57610bf)""
)"	2026-01-28 18:09:29 +0000	3704343
/Users/bustin/Downloads/petase/other/protein_generation/AIzymes_2025.pdf	AIzymes_2025.pdf	AI.zymes – A modular platform for evolutionary enzyme design		2025-04-07 18:01:04 +0000	1855521
/Users/bustin/Downloads/petase/other/protein_generation/Progen.pdf	Progen.pdf	Large language models generate functional protein sequences across diverse families	"(
    Springer
)"	2025-06-14 20:22:02 +0000	3898488
/Users/bustin/Downloads/petase/other/protein_generation/denovo_protein_design_2024.pdf	denovo_protein_design_2024.pdf	De novo protein design-From new structures to programmable functions	"(
    Elsevier
)"	2025-04-07 18:19:30 +0000	4187346
/Users/bustin/Downloads/petase/other/protein_generation/folding_diff.pdf	folding_diff.pdf	Protein structure generation via folding diffusion	"(
    Springer
)"	2025-06-14 20:32:30 +0000	3436019
/Users/bustin/Downloads/petase/other/protein_generation/proteingenerator.pdf	proteingenerator.pdf	Multistate and functional protein design using RoseTTAFold sequence space diffusion	"(
    Springer
)"	2025-06-14 20:33:58 +0000	4176841
/Users/bustin/Downloads/petase/other/protein_generation/rf_diff.pdf	rf_diff.pdf	De novo design of protein structure and function with RFdiffusion	"(
    Springer
)"	2025-06-14 20:32:44 +0000	36408927
/Users/bustin/Downloads/petase/other/protein_generation/rosettafold.pdf	rosettafold.pdf	Accurate prediction of protein structures and interactions using a three-track neural network	"(
    ""Arbortext Advanced Print Publisher 9.1.440/W Unicode""
)"	2025-06-14 20:33:28 +0000	1643785
/Users/bustin/Downloads/petase/other/ssrn-3995526.pdf	ssrn-3995526.pdf		"(
    ""Aspose Ltd.""
)"	2026-02-02 11:02:25 +0000	4616035
/Users/bustin/Downloads/petase/other/tools/NetSolP.pdf	NetSolP.pdf	OP-CBIO210814 941..946	"(
    ""Arbortext Advanced Print Publisher 9.0.114/W""
)"	2025-09-28 22:05:36 +0000	2881694
/Users/bustin/Downloads/petase/other/tools/ProCeSa.pdf	ProCeSa.pdf	ProCeSa: Contrast-Enhanced Structure-Aware Network for Thermostability Prediction with Protein Language Models	"(
    ""Arbortext Publishing Engine""
)"	2025-09-28 22:05:28 +0000	3675310
/Users/bustin/Downloads/petase/other/tools/Protsolm.pdf	Protsolm.pdf		"(
    ""LaTeX with hyperref""
)"	2025-09-28 22:05:32 +0000	2375253
/Users/bustin/Downloads/petase/other/tools/ddgemb.pdf	ddgemb.pdf	DDGemb: predicting protein stability change upon single- and multi-point variations with embeddings and deep learning	"(
    ""Servigistics Arbortext Advanced Print Publisher 11.1.4667/W""
)"	2025-09-28 21:56:38 +0000	1338903
/Users/bustin/Downloads/petase/other/tools/deepddg.pdf	deepddg.pdf	DeepDDG: Predicting the Stability Change of Protein Point Mutations Using Neural Networks	"(
    ""PTC Arbortext Advanced Print Publisher 11.1.4300/W Library-x64""
)"	2025-11-21 06:03:38 +0000	881565
/Users/bustin/Downloads/petase/other/tools/esmtherm.pdf	esmtherm.pdf	Protein stability prediction by fine-tuning a protein language model on a mega-scale dataset	"(
    ""PTC Arbortext Layout Developer 12.1.6180/W-x64""
)"	2025-09-28 22:04:10 +0000	1065189
/Users/bustin/Downloads/petase/other/tools/gatsol.pdf	gatsol.pdf	GATSol, an enhanced predictor of protein solubility through the synergy of 3D structure graph and large language modeling	"(
    ""Adobe InDesign 15.1 (Windows)""
)"	2025-09-28 21:57:08 +0000	2251471
/Users/bustin/Downloads/petase/other/tools/instructplmu_esm3vs2.pdf	instructplmu_esm3vs2.pdf	InstructPLM-mu: 1-Hour Fine-Tuning of ESM2 Beats ESM3 in Protein Mutation Predictions	"(
    ""arXiv GenPDF (tex2pdf:)""
)"	2025-11-18 12:58:00 +0000	1890520
/Users/bustin/Downloads/petase/other/tools/multimodal_zeroshot_mutationeffect2024.pdf	multimodal_zeroshot_mutationeffect2024.pdf	Zero-shot prediction of mutation effects with multimodal deep representation learning guides protein engineering	"(
    Springer
)"	2025-11-18 02:29:24 +0000	5462447
/Users/bustin/Downloads/petase/other/tools/multimodalproteinGPT.pdf	multimodalproteinGPT.pdf		"(
    ""LaTeX with hyperref""
)"	2025-11-18 02:29:46 +0000	1805735
/Users/bustin/Downloads/petase/other/tools/mutcompute.pdf	mutcompute.pdf	A structure-based deep learning framework for protein engineering	"(
    ""PDFsam Basic v3.3.7""
)"	2025-11-24 21:12:04 +0000	2178294
/Users/bustin/Downloads/petase/other/tools/plmSol.pdf	plmSol.pdf	PLM_Sol: predicting protein solubility by benchmarking multiple protein language models with the updated Escherichia coli protein solubility dataset	"(
    ""LaTeX with hyperref package""
)"	2025-09-28 22:05:40 +0000	1728069
